"","address","lat","lon"
"1196","RAFAEL SANZIO y AV. VALLARTA,CAMICHINES VALLARTA,Zapopan",20.6796508,-103.4289415
"1197","AV. COLEGIO DEL AIRE y INGLATERRA,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1198","CARR. A NOGALES y KM 3.5,CARRETERA A NOGALES,Zapopan",20.7485598,-103.36197
"1199","JACARANDAS y FLAMA CHICA,MIRADOR DEL BOSQUE,Zapopan",20.6103942,-103.45396
"1200","CARR. A NEXTIPAC y RIO AMAZONAS,HUMEDO EL,Zapopan",NA,NA
"1201","SANTA MONICA y AV. SANTA MARGARITA,SANTA MARGARITA,Zapopan",20.7308744,-103.4131782
"1202","PROL. HUEJOTES y EMILIANO ZAPATA,LOMAS DE TABACHINES,Zapopan",20.7437497,-103.3595923
"1203","PALOMA y MORELOS,LOMA LA,Zapopan",20.802816,-103.49373
"1204","AV. JUAN GIL PRECIADO y CARR. A COLOTLAN,JARDINES DE LAS FUENTES,Zapopan",20.6229814,-103.4266138
"1205","PROL. MARIANO OTERO y GUARDIA NACIONAL,FORTIN EL,Zapopan",20.6719563,-103.416501
"1206","OCAMPO y LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1207","VELAZQUEZ y EL GRECO,REAL VALLARTA,Zapopan",20.67644,-103.4244467
"1208","PROL. MARIANO OTERO y GUARDIA NACIONAL,FORTIN EL,Zapopan",20.6719563,-103.416501
"1209","AV. DE LA PATRIA y AV. MANUEL AVILA CAMACHO,PLAZA PATRIA,Zapopan",20.6719563,-103.416501
"1210","TORONJAS y PIRUL,BALCONES DEL SOL,Zapopan",20.6719563,-103.416501
"1211","AV. TEPEYAC y INCAS,JARDINES DEL IXTEPETE,Zapopan",20.6248164,-103.4404507
"1212","AV. VALLE DE LOS MOLINOS y CARR. A COLOTLAN,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1213","AV. VALLE DE TESISTAN y AV. VALLE DE ZAPOPAN,VALLE DE LOS MOLINOS,Zapopan",20.7409015,-103.337685
"1214","AV. VALLE DE TESISTAN y AV. VALLE DE ZAPOPAN,VALLE DE LOS MOLINOS,Zapopan",20.7409015,-103.337685
"1215","LAGOS DE MORENO y LIBERTADORES,NUEVA ESPAÑA,Zapopan",20.7432099,-103.3392669
"1216","SECOYAS y AV. PALMERAS,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1217","JUAN DE DIOS DE LA TORRE y JAIME GOMEZ,PASEOS DEL SOL,Zapopan",21.1195751,-101.6596096
"1218","LEONA VICARIO y ALLENDE,SANTA ANA TEPETITLAN,Zapopan",20.6177058,-103.4550502
"1219","CROMITA y ARENALES,ARENALES TAPATIOS,Zapopan",20.6317754,-103.4623746
"1220","MARIA TERESA CAMPIRANO y MURALLA,EXPERIENCIA LA,Zapopan",20.6719563,-103.416501
"1221","PROL. MARIANO OTERO y GUARDIA NACIONAL,FORTIN EL,Zapopan",20.6719563,-103.416501
"1222","SONORA y ANGULO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1223","AV. DE LA PATRIA y AV. MANUEL AVILA CAMACHO,PLAZA PATRIA,Zapopan",20.6719563,-103.416501
"1224","SAN FELIPE y FEBRONIO LARA,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1225","SANDIA y AV. TESISTAN,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1226","SANDIA y AV. TESISTAN,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1227","AV. MANUEL AVILA CAMACHO y AV. JUAN PABLO II,CABECERA MUNICIPAL,Zapopan",43.3525686,-3.9511966
"1228","M. CHAMPAGNAT y AV. OBSIDIANA,LOMA BONITA SUR,Zapopan",20.6356832,-103.4053587
"1229","PRIMAVERA y LAS PALMAS,LOMAS DEL CENTINELA,Zapopan",20.7586384,-103.3619822
"1230","AGUA AZUL y EL MANANTIAL,AGUA FRIA,Zapopan",20.7500444,-103.3510146
"1231","AV. VALLARTA y AV. SAN IGNACIO,LA GRAN PLAZA,Zapopan",20.6719563,-103.416501
"1232","AV. MANUEL AVILA CAMACHO y AV. DE LA PATRIA,JACARANDAS,Zapopan",20.7120163,-103.3808603
"1233","CALCITA y MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1234","PASEO DE LAS PALMERAS y PASEOS DE LOS BREZOS,SAN NICOLAS DE LOS BELENES,Zapopan",20.6044844,-103.4500492
"1235","PASEO DE LOS TAMARINDOS y PASEO DE LOS HUEJOTES,TABACHINES,Zapopan",20.7437497,-103.3595923
"1236","PETRONILO CISNADO y MARIA INEZ MARTINEZ,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1237","PASEO DE LOS EUCALIPTOS y PASEO DEL BOSQUE,MESA DE LOS OCOTES,Zapopan",20.7644468,-103.3548999
"1238","AV. SERVIDOR PUBLICO y AV. JESUS,REAL DEL CARMEN,Zapopan",20.6423324,-103.4708499
"1239","PLAN DE AYALA y TRATADO DE CAMPECHE,PARQUES DEL AUDITORIO,Zapopan",20.7342451,-103.3486213
"1240","AV. TESISTAN y AJONJOLI,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1241","IRIS y ORQUIDEAS,MARTELL DEL VALLE,Zapopan",20.7450796,-103.427667
"1242","IRIS y ORQUIDEAS,MARTELL DEL VALLE,Zapopan",20.7450796,-103.427667
"1243","AV. MANUEL AVILA CAMACHO y AV. DE LA PATRIA,RESIDENCIAL PATRIA,Zapopan",43.3525686,-3.9511966
"1244","10a. ORIENTE y 4a. NORTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7374686,-103.3754658
"1245","CALZ. FEDERALISTAS y AV. VALLE DE MEXICO,JARDINES DEL VALLE,Zapopan",20.7487872,-103.4332204
"1246","PROFRA. IDOLINA GAONA DE COSIO y 2a. PONIENTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
"1247","2a. PONIENTE y EMILIANO ZAPATA,JARDINES DE NUEVO MEXICO,Zapopan",20.7664635,-103.450935
"1248","EMILIANO ZAPATA y 5a. ORIENTE,JARDINES DE NUEVO MEXICO,Zapopan",22.1380469,-100.9155572
"1249","AND. NORTE 5 y SILVANO BARBA GONZALEZ,CONJUNTO LAURELES,Zapopan",20.733429,-103.3874973
"1250","AND. NORTE 5 y SILVANO BARBA GONZALEZ,CONJUNTO LAURELES,Zapopan",20.733429,-103.3874973
"1251","EMILIANO ZAPATA y MANUEL M. DIEGUEZ,SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1252","DEL ESTRIBO y PROL. JOSE MARIA PINO SUAREZ,UNIDAD ABASTOS,Zapopan",20.6719563,-103.416501
"1253","AV. DE LA PATRIA y SALVADOR DE MADARIAGA,JARDINES UNIVERSIDAD,Zapopan",20.6883479,-103.4215573
"1254","PROL. MARIANO OTERO y PERIFERICO,MARIANO OTERO,Zapopan",20.6306877,-103.4360547
"1255","ACATL y DELLI,MESA COLORADA PONIENTE,Zapopan",20.7721226,-103.3468012
"1256","AV. RIO BLANCO y BLVR. BOSQUES DE SAN ISIDRO,PLAZA PUNTO SAN ISIDRO,Zapopan",20.6719563,-103.416501
"1257","RIO TEPALCATEPEC y RIO ATENGUILLO,AGUILAS LAS,Zapopan",20.6719563,-103.416501
"1258","ORQUIDIAS y CLAVEL,JARDINES DE LA ESPERANZA,Zapopan",20.7639918,-103.3299851
"1259","AV. GUADALUPE y DANIEL COMBONI,RESIDENCIAL PLAZA GUADALUPE,Zapopan",20.6552033,-103.4345602
"1260","LIBERTAD y CONSTITUCION,AGUA BLANCA,Zapopan",20.7266937,-103.3952674
"1261","PUERTO TODOS LOS SANTOS y PUERTO MELAQUE,MIRAMAR,Zapopan",20.6386782,-103.4497318
"1262","MERCURIO y PROL. AV. GUADALUPE,ARENALES TAPATIOS,Zapopan",20.6586694,-103.4375221
"1263","SAN ANTONIO y SAN FELIPE,SAN JOSE EJIDAL,Zapopan",28.6933815,-100.5430922
"1264","AV. DE LA PATRIA y LAGO SUPERIOR,LAGOS DEL COUNTRY,Zapopan",20.7132247,-103.3676426
"1265","AV. HIDALGO y MATAMOROS,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1266","EVA BRISEÑO y HIDALGO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1267","MATAMOROS y FRANCISCO SARABIA,MIGUEL HIDALGO,Zapopan",20.6719563,-103.416501
"1268","ARALIA y NARDO,MAGDALENA LA,Zapopan",20.6719563,-103.416501
"1269","ARALIA y NARDO,MAGDALENA LA,Zapopan",20.6719563,-103.416501
"1270","AV. VALLE DE LOS MOLINOS y AV. VALENTIN VIDRIO ARCE,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1271","TLALPAN y BENITO JUAREZ,BRISEÑO EL,Zapopan",20.6719563,-103.416501
"1272","TLALPAN y BENITO JUAREZ,BRISEÑO EL,Zapopan",20.6719563,-103.416501
"1273","TLALPAN y MATEO DEL REGIL,BRISEÑO EL,Zapopan",20.6719563,-103.416501
"1274","TIMOTEO VELAZQUEZ y CARR. A SALTILLO,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1275","AV. DE LA PATRIA y AV. DE LAS AMERICAS,PLAZA PATRIA,Zapopan",20.700089,-103.3752617
"1276","PERIFERICO y PUERTO GUAYMAS,MIRAMAR,Zapopan",20.6386782,-103.4497318
"1277","SANTA ESTHER y SANTA CECILIA,SANTA MARGARITA,Zapopan",20.7257004,-103.4082304
"1278","HIGINIO RAMIREZ y HIDALGO,SAN ESTEBAN,Zapopan",20.7775607,-103.3768792
"1279","PRIV. LAS ROSAS y HIDALGO,SAN ESTEBAN,Zapopan",20.7775607,-103.3768792
"1280","PRIV. LAS ROSAS y HIDALGO,SAN ESTEBAN,Zapopan",20.7775607,-103.3768792
"1281","AV. MARIANO OTERO y AV. PLAZA DEL SOL,PLAZA DEL SOL,Zapopan",20.6719563,-103.416501
"1282","AV. VALLE DE LA LUNA y AV. VALLE DE ZAPOPAN,VALLE DE LOS MOLINOS,Zapopan",20.7409015,-103.337685
"1283","AV. JUAN PALOMAR Y ARIAS y AV. DE LOS NOVELISTAS,VALLARTA UNIVERSIDAD,Zapopan",20.6836198,-103.4278279
"1284","SAN FRANCISCO y LIBERTAD,TESISTAN,Zapopan",20.8021334,-103.4770047
"1285","PASEO DE LOS NIÑOS y PASEO DE LOS ADOLECENTES,PASEOS DEL BRISEÑO,Zapopan",20.6176124,-103.4355237
"1286","PERIFERICO y AV. INDUSTRIA TEXTIL,INDUSTRIAL ZAPOPAN NORTE,Zapopan",20.7440281,-103.391314
"1287","SAN MIGUEL y NARANJO,MARCELINO GARCIA BARRAGAN,Zapopan",20.7435244,-103.4244563
"1288","AGUSTIN MELGAR y AV. DE LA PRESA,SANTA MONICA DE LOS CHORRITOS,Zapopan",NA,NA
"1289","RIO CIHUATLAN y FRANCISCO VILLA,LOMA BONITA EJIDAL,Zapopan",20.6260689,-103.4028396
"1290","MUTUALISMO y EDUARDO COLLIGNON,GUSA LA,Zapopan",20.6719563,-103.416501
"1291","SONORA y ANGULO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1292","PARRAL y PRIV. EMILIANO ZAPATA,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1293","AV. DE LAS AMERICAS y FRANCISCO JAVIER MINA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1294","MERCURIO y FRANCISCO I. MADERO,ARENALES TAPATIOS,Zapopan",20.6292253,-103.4552577
"1295","TLALPAN y BENITO JUAREZ,BRISEÑO EL,Zapopan",20.6719563,-103.416501
"1296","MERCURIO y BENITO JUAREZ,BRISEÑO EL,Zapopan",20.6719563,-103.416501
"1297","ZOQUIPAN y CALLE 10,ZOQUIPAN,Zapopan",20.7171433,-103.3664991
"1298","PROL. MARIANO OTERO y AMADO NERVO,JARDINES DEL SOL,Zapopan",20.6719563,-103.416501
"1299","ANGULO y 16 DE SEPTIEMBRE,SAN JUAN DE OCOTAN,Zapopan",NA,NA
"1300","CALCITA y PUERTO CHAMELA,ARENALES TAPATIOS,Zapopan",20.6348464,-103.4612924
"1301","ARCO PERTINAX y ARCO ABOQUILLADO,ARCOS DE ZAPOPAN,Zapopan",20.7435986,-103.4077812
"1302","ARCO PERTINAX y ARCO ABOQUILLADO,ARCOS DE ZAPOPAN,Zapopan",20.7435986,-103.4077812
"1303","ARCO BIZANTINO y ARCO OJIVAL,ARCOS DE ZAPOPAN,Zapopan",20.7381664,-103.4095837
"1304","ARCO BENAVENTE y ARCO PERTINAX,ARCOS DE ZAPOPAN,Zapopan",20.7419753,-103.4057069
"1305","CAMINO VIEJO A TESISTAN y AV. GUADALAJARA,NUEVO MEXICO,Zapopan",20.7511969,-103.4374269
"1306","CAMINO VIEJO A TESISTAN y AV. BASE AEREA MILITAR,NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
"1307","ALTA VIÑA y TORRE VIEJA,ALTAGRACIA,Zapopan",20.7463637,-103.3927075
"1308","GLADIOLA y VIOLETA,MAGDALENA LA,Zapopan",20.6719563,-103.416501
"1309","AV. TESISTAN y SANDIA,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1310","MELCHOR OCAMPO y LIBERTAD,TESISTAN,Zapopan",NA,NA
"1311","VOLCAN PARICUTIN y VOLCAN MAUNA LOA,COLLI EL,Zapopan",20.6719563,-103.416501
"1312","SAN JUAN BOSCO y SAN NARCISO,LOMAS DE SAN GONZALO,Zapopan",20.7060443,-103.4109175
"1313","5a. NORTE y 4a. PONIENTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7165193,-103.4021218
"1314","PROFRA. IDOLINA GAONA DE COSIO y AV. BASE AEREA MILITAR,JARDINES DE NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
"1315","HIDALGO y CASILLAS,TESISTAN,Zapopan",20.7524091,-103.3464482
"1316","COSTA CHICA y PUERTO GUAYMAS,MIRAMAR,Zapopan",20.6386782,-103.4497318
"1317","PARRAL y PRIV. CONSTANCIO HERNANDEZ,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1318","AV. VALLE DE TESISTAN y AV. VALLE DE LOS MOLINOS,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1319","MERCURIO y CARBON,ARENALES TAPATIOS,Zapopan",20.634393,-103.4596041
"1320","MERCURIO y CARBON,ARENALES TAPATIOS,Zapopan",20.634393,-103.4596041
"1321","ARCO NUREMBERG y ARCO DEL TRIUNFO,ARCOS DE ZAPOPAN,Zapopan",NA,NA
"1322","CARR. A COLOTLAN y AV. DE LOS MOLINOS,MOLINOS LOS,Zapopan",20.6719563,-103.416501
"1323","MERCURIO y PROL. AV. GUADALUPE,ARENALES TAPATIOS,Zapopan",20.6586694,-103.4375221
"1324","MERCURIO y PIRITA,ARENALES TAPATIOS,Zapopan",20.6347549,-103.4633712
"1325","AV. DE LOS TABACHINES y PASEO DE LAS LIMAS,TABACHINES,Zapopan",20.7398159,-103.3682108
"1326","DIVISION DEL NORTE y PARIFERICO,DIVISION DEL NORTE,Zapopan",20.7331178,-103.353675
"1327","CALZ. NORTE y CALZ. CENTRAL,CIUDAD GRANJA,Zapopan",20.6777829,-103.4473797
"1328","PERIFERICO y PROL. MARIANO OTERO,MARIANO OTERO,Zapopan",20.6299807,-103.4459941
"1329","PERIFERICO y AV. JUAN GIL PRECIADO,ARCOS DE ZAPOPAN,Zapopan",20.7426692,-103.4095588
"1330","COLON y ANAHUAC,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1331","AND. 20 DE NOVIEMBRE y AV. DE LAS AMERICAS,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1332","AND. ARTILLEROS y AND. ALHONDIGA,UNIDAD REPUBLICA,Zapopan",20.7241461,-103.3980833
"1333","PERIFERICO y PROL. VOLCAN QUINCEO,PARAISOS DEL COLLI,Zapopan",20.6441297,-103.4488874
"1334","TUNA y FRAMBUESA,VISTAS DE TESISTAN,Zapopan",20.7528052,-103.4314669
"1335","SANTA ADRIANA y SAN JUAN BOSCO,LOMAS DE SAN GONZALO,Zapopan",20.7060443,-103.4109175
"1336","CURTIDORES y CAMPESINOS,NUEVO VERGEL,Zapopan",20.7550915,-103.36424
"1337","AV. VALLARTA y AV. SAN IGNACIO,LA GRAN PLAZA,Zapopan",20.6719563,-103.416501
"1338","MELCHOR OCAMPO y AVENIDA DEL ESTRIBO,VIGIA EL,Zapopan",20.6719563,-103.416501
"1339","AV. SANTA LUCIA y AV. DE LOS LIRIO,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1340","AV. SANTA LUCIA y AV. DE LOS LIRIO,PRADOS DE SANTA LUCIA,Zapopan",20.7262532,-103.3830009
"1341","CARR. A NEXTIPAC y HIDALGO,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1342","AV. SANTA MARGARITA y AV. ACUEDUCTO,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7292407,-103.4121672
"1343","LUIS MANUEL ROJAS y ALBERTO M. GONZALEZ,CONSTITUCION,Zapopan",20.729735,-103.368837
"1344","SAN MIGUEL y SAN JOSE,VICENTE GUERRERO,Zapopan",20.721493,-103.3943922
"1345","GUADALUPE VICTORIA y HIDALGO,SANTA ANA TEPETITLAN,Zapopan",20.6192077,-103.456995
"1346","LUIS QUINTERO y CALZ. FEDERALISMO NORTE,AUDITORIO,Zapopan",20.7350464,-103.3507898
"1347","AV. ADOLFO LOPEZ MATEOS y CUBILETE,CIUDAD DEL SOL,Zapopan",20.6719563,-103.416501
"1348","CALZ. FEDERALISMO NORTE y PERIFERICO,AUDITORIO,Zapopan",20.7386905,-103.3799337
"1349","DEL LIENZO y BLVR. DE LOS CHARROS,VIGIA EL,Zapopan",20.6719563,-103.416501
"1350","PALMAS y LOS PINOS,FRESNO EL,Zapopan",20.6842545,-103.4074038
"1351","EL ZAPOTE y AV. JUAN GIL PRECIADO,TIGRE EL,Zapopan",20.6719563,-103.416501
"1352","AV. ATEMAJAC y ENRIQUE DIAZ DE LEON,ATEMAJAC DEL VALLE,Zapopan",20.7313207,-103.3770253
"1353","16 DE SEPTIEMBRE y SAN JUAN,SAN JUAN DE OCOTAN,Zapopan",20.7113431,-103.4551728
"1354","OCAMPO y 20 DE ENERO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1355","OCAMPO y LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1356","LIBERTAD y JUAREZ,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1357","OCAMPO y LIBERTAD,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1358","AV. DE LOS CEREZOS y AV. SANTA MARGARITA,TUZANIA LA,Zapopan",20.6719563,-103.416501
"1359","SABINO DELGADO y INSURGENTES,SAN ISIDRO EJIDAL,Zapopan",20.7314902,-103.4009953
"1360","AV. ADOLFO LOPEZ MATEOS y CALZ. DE LAS FUENTES,FUENTES LAS,Zapopan",20.6719563,-103.416501
"1361","CROMITA y MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1362","CROMITA y MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"1363","FLOR DE AZAHAR y FLOR DE SAN JUAN,ANGELES DE NEXTIPAC LOS,Zapopan",20.6719563,-103.416501
"1364","8a. ORIENTE y 7a. SUR,JARDINES DE NUEVO MEXICO,Zapopan",22.1387262,-100.9160289
"1365","AZTECAS y LAS TORRES,LOMAS DEL CENTINELA,Zapopan",20.7552054,-103.360994
"1366","GRAL. PABLO QUIROGA y MUTUALISMO,GUSA LA,Zapopan",20.6719563,-103.416501
"1367","IGNACIO ESPINOZA y PABLO HIPOLITO HERNANDEZ,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1368","FRESNO y LAS TORRES,LOMAS DEL CENTINELA,Zapopan",20.7305599,-103.4119648
"1369","BRUNO TRAVENS y AV. DE LA PATRIA,JARDINES UNIVERSIDAD,Zapopan",20.7111548,-103.3932392
"1370","PROL. LA CALMA y PERIFERICO,AGRICOLA,Zapopan",20.6167652,-103.4289494
"1371","AHUIZOTL y PORL. MARIANO OTERO,CIUDAD DEL SOL,Zapopan",20.6522096,-103.3961663
"1372","FRESA y TAMARINDO,MIRADOR ESCONDIDO,Zapopan",20.7651504,-103.3314623
"1373","PERIFERICO y AV. DEL BOSQUE,ESTADIO OMNILIFE,Zapopan",20.6819068,-103.4625919
"1374","CARR. A NOGALES y AV. COLEGIO DEL AIRE,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1375","AV. AVIACION y 5 DE MAYO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1376","ABEL SALGADO VELASCO y AGUA PRIETA,AGUA FRIA,Zapopan",20.7485783,-103.3488172
"1377","16 DE SEPTIEMBRE y OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1378","SAN FELIPE y SANTA MERCEDES,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7292407,-103.4121672
"1379","16 DE SEPTIEMBRE y OCAMPO,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1380","AV. DR. ANGEL LEAÑO y AV. TESISTAN,PARQUES DE ZAPOPAN,Zapopan",20.7427835,-103.4185458
"1381","DE LAS AZUCENAS y CTO. DE LAS FLORES NORTE,VILLAS DE TESISTAN,Zapopan",20.7528052,-103.4314669
"1382","SANTA TERESA y SANTA MONICA,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7292407,-103.4121672
"1383","ARCO FLECHA y AV. JUAN GIL PRECIADO,ARCOS DE ZAPOPAN,Zapopan",20.7426692,-103.4095588
"1384","ATOTONILCO y AV. JUAN GIL PRECIADO,NUEVO MEXICO,Zapopan",20.7486514,-103.4177799
"1385","TOMAS SANDOVAL y JUAN GARCIA VILLAGRAN,INDIGENA DE MEZQUITAN,Zapopan",20.7385264,-103.3312962
"1386","FELIPE ZETTER y GUILLERMO HERNANDEZ,PASEOS DEL SOL,Zapopan",20.6719563,-103.416501
"1387","5a. NORTE y 6a. PONIENTE,JARDINES DE NUEVO MEXICO,Zapopan",20.7165317,-103.4021326
"1388","PROL. AV. GUADALUPE y PERIFERICO,PARAISOS DEL COLLI,Zapopan",20.6481206,-103.4433344
"1389","AV. LIBERTADORES y 16 DE SEPTIEMBRE,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"1390","AV. VALLE DE LOS MOLINOS y CARR. A COLOTLAN,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1391","AV. VALLE DE TESISTAN y AV. VALLE DE LOS MOLINOS,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1392","LAPISLAZULI y BOGOTA,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"1393","BLVR. BOSQUES DE SAN ISIDRO y PERIFERICO,PLAZA SAN ISIDRO,Zapopan",20.7248181,-103.4210772
"1394","SANTA MARIA y BLVR. PANAMERICANO,TEPEYAC,Zapopan",20.7256777,-103.3832788
"1395","AV. VALLARTA y AV. SAN IGNACIO,LA GRAN PLAZA,Zapopan",20.6719563,-103.416501
"1396","BLVR. DEL RODEO y MELCHOR OCAMPO,VIGIA EL,Zapopan",20.6719563,-103.416501
"1397","7a. SUR y 8a. ORIENTE,JARDINES DE NUEVO MEXICO,Zapopan",22.1387262,-100.9160289
"1398","CANARIO y CALANDRIA,SOLEDAD LA,Zapopan",20.6719563,-103.416501
"1399","REFORMA y MORELOS,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1400","PIEDRAS NEGRAS y CARR. A SALTILLO,MIGUEL HIDALGO,Zapopan",20.6719563,-103.416501
"1401","RAMON CORONA y EVA BRISEÑO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1402","SANTA LUISA y SANTA LAURA,SANTA MARGARITA,Zapopan",20.725752,-103.4103047
"1403","SANTA LUISA y SANTA LAURA,SANTA MARGARITA,Zapopan",20.725752,-103.4103047
"1404","CDA. DE ALVARADO y JOSE MARIA DEL YERMO Y PARRES,ZOQUIPAN,Zapopan",20.7170993,-103.3670319
"1405","MEXICAS y PROL. AV. TEPEYAC,VILLAS DEL IXTEPETE,Zapopan",20.6527005,-103.4530986
"1406","OPALO y OBSIDIANA,MESA COLORADA,Zapopan",20.6719563,-103.416501
"1407","5 DE MAYO y VENUSTIANO CARRANZA,SAN JUAN DE OCOTAN,Zapopan",20.6719563,-103.416501
"1408","LIMONITA y AV. PASEO DE LA PRIMAVERA,ARENALES TAPATIOS,Zapopan",20.6341883,-103.4615994
"1409","AV. DE LOS MOLINOS y AV. VALLE DE ZAPOPAN,VALLE DE LOS MOLINOS,Zapopan",20.7409015,-103.337685
"1410","AV. DE LOS MOLINOS y AV. VALLE DE ZAPOPAN,VALLE DE LOS MOLINOS,Zapopan",20.7409015,-103.337685
"1411","AV. DE LA PATRIA y AV. DE LAS AMERICAS,PLAZA PATRIA,Zapopan",20.700089,-103.3752617
"1412","AV. HIDALGO y EVA BRISEÑO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1413","AV. HIDALGO y EVA BRISEÑO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1414","PROL. MARIANO OTERO y FRANCISCO I. MADERO,MARIANO OTERO,Zapopan",20.6305578,-103.4549586
"1415","GUSTAVO PEÑA y JAVIER PEREGRINA,PASEOS DEL SOL,Zapopan",20.6719563,-103.416501
"1416","LOPEZ MATEOS y CAMINO A LOS MOLINOS,COPALA,Zapopan",20.6719563,-103.416501
"1417","AV. DEL PINAR SUR y SIERRA DE TAPALPA,PINAR DE LA CALMA,Zapopan",20.6201839,-103.4157787
"1418","JUAREZ y AV. JUAN PABLO II,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1419","JUAREZ y AV. JUAN PABLO II,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"1420","NUBE y RUBI,FORTIN EL,Zapopan",20.6719563,-103.416501
"1421","CATEMACO  y LAS TORRES,MARCELINO GARCIA BARRAGAN,Zapopan",20.6267946,-103.4382617
"1422","GEORGE F. HANDEL y SAN JUAN DE LETRAN,LOMAS DE GUADALUPE,Zapopan",20.6700177,-103.4188851
"1423","FELIPE ZETTER y FELIPE RUVALCABA,PASEOS DEL SOL,Zapopan",20.6719563,-103.416501
"1424","CARR. A NEXTIPAC y PASEO DEL CERENERO,NEXTIPAC,Zapopan",20.6719563,-103.416501
"1425","PRIV. TABACHIN y LOMA ALTA,LOMAS DE TABACHINES,Zapopan",20.7484474,-103.3615781
"1426","AV. AURELIO ORTEGA y C. 2,SEATTLE,Zapopan",20.6882883,-103.3761392
"1427","AV. DE LOS NOVELISTAS y JOAQUIN FERNANDEZ DE LIZARDI,LOMAS UNIVERSIDAD,Zapopan",20.6831705,-103.4321614
"1428","AV. JESUS y AV. ACUEDUCTO,BOVEDAS LAS,Zapopan",20.6719563,-103.416501
"1429","CARR. A COLOTLAN y AV. JUAN GIL PRECIADO,JARDINES DE LAS FUENTES,Zapopan",20.6229814,-103.4266138
"1430","SAUL RODILES y MANUEL AMAYA,CONSTITUCION,Zapopan",20.7296029,-103.373141
"1431","CURTIDORES y FRANCISCO I. MADERO,NUEVO VERGEL,Zapopan",20.7390325,-103.3415372
"1432","INDEPENDENCIA y LUDWIG VAN BEETHOVEN,PARQUE METROPOLITANO,Zapopan",20.6719563,-103.416501
