"","address","lat","lon"
"2150","LA PRIMAVERA,VENTA DEL ASTILLERO LA,Zapopan",20.6250231,-103.5668302
"2151","CUITLAHUAC,JARDINES DEL SOL,Zapopan",20.6514581,-103.4141957
"2152","22 DE ABRIL,MANTE EL,Zapopan",20.6111163,-103.4270538
"2153","CELIA SIGALA,PASEOS DEL SOL,Zapopan",20.6719563,-103.416501
"2154","LAPISLAZULI,RESIDENCIAL VICTORIA,Zapopan",20.6428377,-103.3995895
"2155","PASEO DEL IRIS,RESIDENCIAL DEL BOSQUE,Zapopan",20.6092833,-103.4526572
"2156","SANTO SANTIAGO,JARDINES DE SAN IGNACIO,Zapopan",20.6711735,-103.4033479
"2157","PUERTO TAMPICO,MIRAMAR,Zapopan",20.6407409,-103.4529735
"2158","PROL. MARIANO OTERO,MARIANO OTERO,Zapopan",20.6299807,-103.4459941
"2159","ARTURO CHAIRES,PASEOS DEL SOL,Zapopan",20.6394778,-103.4278301
"2160","PASEO DE LA CAÑADA,SANTA ANA TEPETITLAN,Zapopan",20.6150801,-103.456515
"2161","AV. MISION DEL BAJIO,MISION DEL BOSQUE,Zapopan",20.7635738,-103.3873896
"2162","ENRIQUE GOMEZ CARRILLO,JARDINES UNIVERSIDAD,Zapopan",20.6854044,-103.4258616
"2163","NAVIO,AGUILAS LAS,Zapopan",20.6291968,-103.4103021
"2164","SAN FRANCISCO,PARQUES DE TESISTAN,Zapopan",20.7565463,-103.4371508
"2165","LEON TOLSTOI,JARDINES UNIVERSIDAD,Zapopan",20.6873462,-103.4186462
"2166","SAN VICENTE,VILLAS DE GUADALUPE,Zapopan",20.7484281,-103.3452148
"2167","MANUEL HERNANDEZ,UNIDAD LOPEZ PORTILLO,Zapopan",20.6473639,-103.3691755
"2168","ALFREDO V. BONFIL,BENITO JUAREZ,Zapopan",20.7352021,-103.340193
"2169","MIXCOATL,CIUDAD DEL SOL,Zapopan",20.6545492,-103.403178
"2170","PROFA. IDOLINA GAONA DE COSIO,JARDINES DE NUEVO MEXICO,Zapopan",20.7552947,-103.4358244
"2171","AV. JUAN GIL PRECIADO,JARDINES DE NUEVO MEXICO,Zapopan",20.7399497,-103.4054744
"2172","COMITL,MESA COLORADA PONIENTE,Zapopan",20.7726971,-103.3459088
"2173","AV. DEL BOSQUE,BOSQUE DE LA PRIMAVERA,Zapopan",20.6682743,-103.4639836
"2174","AV. ADOLFO LOPEZ MATEOS,FRANCISCO SARABIA,Zapopan",20.6323168,-103.4153161
"2175","BUGAMBILIAS,PALMIRA LA,Zapopan",20.6051799,-103.4485832
"2176","CRUZ DEL SUR,CALMA LA,Zapopan",20.6333049,-103.4191489
"2177","LIBRAMIENTO CARRETERO BASE AEREA,TRIANGULO EL,Zapopan",20.6719563,-103.416501
"2178","PERLA,RESIDENCIAL VICTORIA,Zapopan",20.6412462,-103.3992911
"2179","PLAYA YELAPA,NUEVA PRIMAVERA,Zapopan",20.651424,-103.4302269
"2180","JARDIN DE LAS HORTENCIAS,JARDIN REAL,Zapopan",20.7409374,-103.4331682
"2181","CARR. A SALTILLO,VILLAS ALCALDE,Zapopan",20.7454031,-103.3458248
"2182","CARR. A SALTILLO,MIGUEL HIDALGO,Zapopan",20.735164,-103.342329
"2183","PASEO DE LOS VIRREYES,SAN WENCESLAO,Zapopan",20.6990719,-103.409232
"2184","LIBRAMIENTO CARRETERO BASE AEREA,TRIANGULO EL,Zapopan",20.6719563,-103.416501
"2185","AV. GUADALUPE,JARDINES DE GUADALUPE,Zapopan",20.662612,-103.422064
"2186","DEL CORRAL,VIGIA EL,Zapopan",20.7303601,-103.3936046
"2187","PRIV. PITAYA,MESA COLORADA PONIENTE,Zapopan",20.7677419,-103.3374273
"2188","AV. ADOLFO LOPEZ MATEOS,CALMA LA,Zapopan",20.6350807,-103.4135025
"2189","INTERIOR BOSQUE DE LA PRIMAVERA,BOSQUE LA PRIMAVERA S-III,Zapopan",20.6602441,-103.4456688
"2190","AV. HIDALGO,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"2191","SERPENTARIO,ARBOLEDAS,Zapopan",20.6318287,-103.4227839
"2192","OBREROS DE CANANEA,PALMITA LA,Zapopan",20.7287901,-103.354751
"2193","AV. MARIANO OTERO,PASEOS DEL SOL,Zapopan",20.6328255,-103.4279576
"2194","RIO JUCHIPILA,AGUILAS LAS,Zapopan",20.6247789,-103.4157374
"2195","AMBROSIO ULLOA,MAESTROS LOS,Zapopan",20.7232176,-103.3774075
"2196","VOLCAN EL COLLI,COLLI EL,Zapopan",20.6870703,-103.4349113
"2197","VALLE DE ARANDAS,VALLE ESCONDIDO,Zapopan",20.6719563,-103.416501
"2198","ITURBIDE,ATEMAJAC DEL VALLE,Zapopan",20.7175417,-103.3549231
"2199","AND. CANTERA GRIS,PARQUES DEL AUDITORIO,Zapopan",20.7342451,-103.3486213
"2200","PASEO DE LOS AVELLANOS,TABACHINES,Zapopan",20.7388596,-103.3662798
"2201","MIGUEL ANGEL,REAL VALLARTA,Zapopan",20.6762576,-103.4243495
"2202","MONTERA ,PARQUES TEPEYAC,Zapopan",20.6490348,-103.4414447
"2203","CHAPALA,LOMAS DEL REFUGIO,Zapopan",20.7441595,-103.3377765
"2204","CARR. A SALTILLO,ARROYO HONDO,Zapopan",20.7408195,-103.344966
"2205","AV. ADOLFO LOPEZ MATEOS,AGUILAS LAS,Zapopan",20.6317019,-103.4156327
"2206","AV. DE LA PATRIA,RESIDENCIAL PATRIA,Zapopan",20.7111548,-103.3932392
"2207","PASEO LOMAS ALTAS,LOMAS ALTAS,Zapopan",20.6871683,-103.4109122
"2208","FRANCISCO MARQUEZ,FORTIN EL,Zapopan",20.6271652,-103.4710607
"2209","ALVARO OBREGON,VICTOR HUGO,Zapopan",20.7244087,-103.3390865
"2210","AV. DE LOS TABACHINES,TABACHINES,Zapopan",20.7658575,-103.3486663
"2211","AV. VISTA HERMOSA,MESA COLORADA,Zapopan",20.7578665,-103.3354232
"2212","MORELOS,SANTA ANA TEPETITLAN,Zapopan",20.6185499,-103.4576736
"2213","SAN JUAN BOSCO,LOMAS DEL SEMINARIO,Zapopan",20.7043384,-103.4093917
"2214","MILLET,EUCALIPTO VALLARTA,Zapopan",20.6768318,-103.427922
"2215","AV. ADOLFO LOPEZ MATEOS,CIUDAD BUGAMBILIAS,Zapopan",20.6323168,-103.4153161
"2216","GUELATAO,BENITO JUAREZ,Zapopan",20.7348733,-103.3407753
"2217","LOMAS DEL MAR,LOMAS DE ATEMAJAC,Zapopan",20.7141356,-103.3617944
"2218","SAN FELIPE,RESIDENCIAL SANTA MARGARITA,Zapopan",20.7408508,-103.4199342
"2219","LAGO TEQUESQUITENGO,LAGOS DEL COUNTRY,Zapopan",20.7156642,-103.3685404
"2220","AV. VALLARTA,CAMICHINES VALLARTA,Zapopan",20.6804312,-103.4285536
"2221","AV. GUADALUPE,CIUDAD DE LOS NIÑOS,Zapopan",20.6644399,-103.412325
"2222","GUILLERMO SEPULVEDA,PASEOS DEL SOL,Zapopan",20.6393833,-103.4334743
"2223","PAULINO NAVARRO,JARDINES SEATTLE,Zapopan",20.7227353,-103.3696511
"2224","ACATL,MESA COLORADA PONIENTE,Zapopan",20.7715327,-103.3486065
"2225","PASEOS DEL AIRE NORTE,TRIANGULO EL,Zapopan",20.6719563,-103.416501
"2226","AXAYACATL,JARDINES DEL SOL,Zapopan",20.6496637,-103.4140978
"2227","PROL. SAN ISIDRO,RINCONADA SAN ISIDRO,Zapopan",20.7267024,-103.3791128
"2228","BLVD. BOSQUES DE SAN ISISDRO,INDUSTRIAL ZAPOPAN NORTE,Zapopan",20.7449493,-103.3863352
"2229","AV. NICOLAS COPERNICO,ARBOLEDAS,Zapopan",20.7143503,-103.4510597
"2230","LIMON,MARCELINO GARCIA BARRAGAN,Zapopan",20.7726601,-103.4205081
"2231","DR. JOSE RAFAEL MUNGUIA,VILLAS DE LOS BELENES,Zapopan",20.6044844,-103.4500492
"2232","PROL. MARIANO OTERO,PASEOS DEL SOL,Zapopan",20.6328255,-103.4279576
"2233","PROFA. IDOLINA GAONA DE COSIO,NUEVO MEXICO,Zapopan",20.7658792,-103.445256
"2234","MELCHOR OCAMPO,VIGIA EL,Zapopan",20.7336002,-103.3909849
"2235","ZOQUIPAN,LOMAS DE ATEMAJAC,Zapopan",20.7155903,-103.3616347
"2236","GIRASOLES,TABACHINES,Zapopan",20.7475806,-103.3576156
"2237","MISION SAN ELIAS,RESIDENCIAL PLAZA GUADALUPE,Zapopan",20.6538575,-103.4335573
"2238","PEDRO SIMON LAPLACE,ARBOLEDAS,Zapopan",20.6318701,-103.4240775
"2239","NICOLAS COPERNICO,RESIDENCIAL MOCTEZUMA,Zapopan",20.653053,-103.4324653
"2240","ARCO FLECHA,ARCOS DE ZAPOPAN,Zapopan",20.7431294,-103.4046732
"2241","TEPITO,COLLI SITIO,Zapopan",20.6534123,-103.4395827
"2242","AV. JUAN PALOMAR Y ARIAS,JARDINES VALLARTA,Zapopan",20.6822143,-103.4282871
"2243","DOLMEN,ALTAMIRA,Zapopan",20.7141269,-103.3866666
"2244","PROFA. IDOLINA GAONA DE COSIO,NUEVO MEXICO,Zapopan",20.7658792,-103.445256
"2245","PROFA. IDOLINA GAONA DE COSIO,NUEVO MEXICO,Zapopan",20.7658792,-103.445256
"2246","TIZIANO,REAL VALLARTA,Zapopan",20.6741049,-103.4234485
"2247","MURALLA,CANTEROS LOS,Zapopan",20.7284676,-103.3384075
"2248","ARCO VALERIANO,ARCOS DE ZAPOPAN,Zapopan",20.7390365,-103.4106511
"2249","LAGO CAMECUARO,RESIDENCIAL PATRIA,Zapopan",20.6719563,-103.416501
"2250","AV. NACIONES UNIDAS,RESIDENCIAL VIRREYES,Zapopan",20.6896826,-103.4301406
"2251","1a NORTE,VICENTE GUERRERO,Zapopan",20.7306605,-103.3353201
"2252","AV. VALLE DE LA LUNA,VALLE DE LOS MOLINOS,Zapopan",20.6719563,-103.416501
"2253","AV. LUDWIG VAN BEETHOVEN,ARCOS DE GUADALUPE,Zapopan",20.6631759,-103.4352826
"2254","CARR. A NOGALES,RANCHO CONTENTO,Zapopan",20.7132464,-103.476142
"2255","AV. ADOLFO LOPEZ MATEOS,AGUA BLANCA SUR,Zapopan",20.6313821,-103.4158532
"2256","VICTOR ROSALES,VENUSTIANO CARRANZA,Zapopan",20.7583429,-103.3448994
"2257","CAN MAYOR,ARBOLEDAS,Zapopan",20.6316175,-103.421684
"2258","FELIX MENDELSON,ESTANCIA LA,Zapopan",20.6691764,-103.4326958
"2259","PASEO DE LOS VIRREYES,SAN WENCESLAO,Zapopan",20.6990719,-103.409232
"2260","QUIRIGUA,GUSTAVO DIAZ ORDAZ,Zapopan",20.6205631,-103.4214354
"2261","EMILIANO ZAPATA,JARDINES DE NUEVO MEXICO,Zapopan",20.7651101,-103.4489282
"2262","AV. DE LA CALMA,CALMA LA,Zapopan",20.6355768,-103.414924
"2263","AMAPOLA,MAGDALENA LA,Zapopan",20.6719563,-103.416501
"2264","PROL. MARIANO BARCENAS,AUDITORIO,Zapopan",20.7315354,-103.3468333
"2265","COLIBRI,MIRADOR DE SAN ISIDRO,Zapopan",20.7560079,-103.3896437
"2266","PASEO SOLARES,SOLARES,Zapopan",20.7266669,-103.4634082
"2267","PALOMA,MIRADOR DE SAN ISIDRO,Zapopan",20.7605607,-103.3924805
"2268","ANAHUAC,ATEMAJAC DEL VALLE,Zapopan",20.7277669,-103.3950549
"2269","RIO TUITO,AGUILAS LAS,Zapopan",20.6269255,-103.4120238
"2270","MISION SAN EDUARDO,RESIDENCIAL PLAZA GUADALUPE,Zapopan",20.6562533,-103.4306398
"2271","AV. GUADALUPE,CAMINO REAL,Zapopan",20.6642626,-103.4139284
"2272","AURORA BOREAL,ARBOLEDAS,Zapopan",20.6267526,-103.4276928
"2273","PASEO LOMAS ALTAS,JARDINES DE LA PATRIA,Zapopan",20.685385,-103.4183777
"2274","20 DE  NOVIEMBRE,MARTINICA LA,Zapopan",20.7202717,-103.3866034
"2275","PUERTO SAN JUAN,MIRAMAR,Zapopan",20.6374935,-103.4452436
"2276","AV. DE LA PATRIA,PLAZA PATRIA,Zapopan",20.6923658,-103.4153081
"2277","OBELISCO,AGRICOLA,Zapopan",20.6334302,-103.4708551
"2278","INDUSTRIA DEL AGAVE,INDUSTRIAL ZAPOPAN NORTE,Zapopan",20.7443327,-103.38961
"2279","ALBERTO CINTA,RINCONADA DEL AUDITORIO,Zapopan",20.7342451,-103.3486213
"2280","ESTRELLA POLAR,CALMA LA,Zapopan",20.6404839,-103.4138435
"2281","AV. DE LOS TABACHINES,TABACHINES,Zapopan",20.7658575,-103.3486663
"2282","CARR. A SALTILLO,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"2283","GABRIELE D ANNUNZIO,JARDINES VALLARTA,Zapopan",20.6807003,-103.4255909
"2284","AV. VALLARTA,PLAZA GALERIAS,Zapopan",20.6719563,-103.416501
"2285","TIZIANO,REAL VALLARTA,Zapopan",20.6741049,-103.4234485
"2286","EMILIANO ZAPATA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2287","PLAYA DE HORNOS,COLLI CTM,Zapopan",20.6505516,-103.4296165
"2288","REMANSO DEL COATI,CIUDAD BUGAMBILIAS,Zapopan",20.6167013,-103.4631997
"2289","MERCURIO,ARENALES TAPATIOS,Zapopan",20.6350154,-103.4604285
"2290","AV. DE LA PATRIA,SANTA CATALINA,Zapopan",20.6500971,-103.4226278
"2291","AV. TEPEYAC,TEPEYAC CASINO,Zapopan",20.6583843,-103.4150933
"2292","OASIS,RINCONADA LAS PALMAS,Zapopan",20.7138937,-103.3994952
"2293","ENRIQUE LADRON DE GUEVARA,PASEOS DEL SOL,Zapopan",20.636818,-103.4279667
"2294","CATERA MORADA,BALCONES DE LA CANTERA,Zapopan",20.7434541,-103.352231
"2295","AXAYACATL,JARDINES DEL SOL,Zapopan",20.6496637,-103.4140978
"2296","PROL. JOSE MARIA PINO SUAREZ,VIGIA EL,Zapopan",20.6719563,-103.416501
"2297","COLONIAS,ATEMAJAC DEL VALLE,Zapopan",20.7190063,-103.3475973
"2298","AV. JUAN PALOMAR Y ARIAS,JARDINES VALLARTA,Zapopan",20.6822143,-103.4282871
"2299","NUBE,ARENALES TAPATIOS,Zapopan",20.6354502,-103.4694215
"2300","URANIO,MIRAMAR,Zapopan",20.6367654,-103.4653292
"2301","RAMON CORONA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2302","PUERTO ALTAMIRA,MIRAMAR,Zapopan",20.6411554,-103.4584797
"2303","AV. GUADALUPE,CIUDAD DE LOS NIÑOS,Zapopan",20.6644399,-103.412325
"2304","PROLONG. MARIANO OTERO,ARENALES TAPATIOS,Zapopan",20.6002802,-103.4460818
"2305","PERIFERICO,SANTA MARGARITA,Zapopan",20.7401426,-103.3874468
"2306","CARR. A SALTILLO,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"2307","PEDRO SIMON LA PLACE,ARBOLEDAS,Zapopan",20.6308507,-103.4257526
"2308","GRANITO,MARIANO OTERO,Zapopan",20.6312538,-103.4490146
"2309","SANTA FE,RESIDENCIAL SANTA MARGARITA,Zapopan",20.735582,-103.4171359
"2310","AV. VALLE DE MEXICO,JARDINES DEL VALLE,Zapopan",20.7487872,-103.4332204
"2311","AV. AURELIO ORTEGA,CAPULLO EL,Zapopan",20.6882883,-103.3761392
"2312","AV. MOCTEZUMA,NUEVA PRIMAVERA,Zapopan",20.6505327,-103.4292362
"2313","AV. DEL PINAR,PINAR DE LA CALMA,Zapopan",20.6207685,-103.4178802
"2314","JOSEPH HAYDN,VALLARTA LA PATRIA,Zapopan",20.6752078,-103.4215573
"2315","PASEO LOS MEMBRILLOS,MESA DE LOS OCOTES,Zapopan",20.7656301,-103.3465529
"2316","NICOLAS BRAVO,MIGUEL DE LA MADRID HURTADO,Zapopan",25.5694205,-103.4706377
"2317","AV. ADOLFO LOPEZ MATEOS,PLAZA DEL SOL,Zapopan",20.6323168,-103.4153161
"2318","AV. ADOLFO LOPEZ MATEOS,PLAZA DEL SOL,Zapopan",20.6323168,-103.4153161
"2319","PROL. RAMON CORONA,HACIENDA SAN ACASIO,Zapopan",20.7341591,-103.4666038
"2320","PROL. RAMON CORONA,HACIENDA SAN ACASIO,Zapopan",20.7341591,-103.4666038
"2321","MARIANO OTERO,PASEOS DEL SOL,Zapopan",20.6002802,-103.4460818
"2322","AV. DE LOS ABEDULES,PINOS LOS,Zapopan",20.6619835,-103.4412703
"2323","AV. ADOLFO LOPEZ MATEOS,AGUILAS LAS,Zapopan",20.6317019,-103.4156327
"2324","SAN MATEO,PARQUES DE ZAPOPAN,Zapopan",20.7417431,-103.4183556
"2325","ZOQUIPAN,LOMAS DE ATEMAJAC,Zapopan",20.7155903,-103.3616347
"2326","TERRITORIO NACIONAL,CONJUNTO PATRIA,Zapopan",20.6719563,-103.416501
"2327","LIBRAMIENTO CARRETERO BASE AEREA,TRIANGULO EL,Zapopan",20.6719563,-103.416501
"2328","FIDEL KOSONOY,PASEOS DEL SOL,Zapopan",20.6357152,-103.430065
"2329","TENOCHTITLAN,JARDINES DEL SOL,Zapopan",20.6221386,-103.4440294
"2330","COSTA ALTA,CIMA LA,Zapopan",20.6719563,-103.416501
"2331","VOLCAN AJUSCO,COLLI EL,Zapopan",20.6440676,-103.4294099
"2332","PASEO DE LOS MENBRILLOS,MESA DE LOS OCOTES,Zapopan",20.7656301,-103.3465529
"2333","ANTONIO FLORES,PASEOS DEL SOL,Zapopan",20.6359688,-103.4328631
"2334","PLEYADES,CALMA LA,Zapopan",20.640282,-103.4124978
"2335","SAN CRISTOBAL,COLINAS DE ATEMAJAC,Zapopan",20.7189525,-103.3675096
"2336","SAN ANTONIO,BRISEÑO EL,Zapopan",20.594775,-103.439973
"2337","SAN DEMETRIO,JARDINES DE SAN IGNACIO,Zapopan",20.6696279,-103.4057867
"2338","BOTICELLI,REAL VALLARTA,Zapopan",20.675594,-103.4237831
"2339","AV. LABNA,JARDINES DEL SOL,Zapopan",20.6719563,-103.416501
"2340","SANTOS INOCENTES,CIUDAD DE LOS NIÑOS,Zapopan",20.6620835,-103.41507
"2341","BLVD. DE LAS BUGAMBILIAS,BUGAMBILIAS,Zapopan",20.6554434,-103.4442429
"2342","EMILIO CARRANZA,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2343","CARR. A SALTILLO,VILLAS DE GUADALUPE,Zapopan",20.6630564,-103.4159593
"2344","CARR. A SALTILLO,BALCONES DE LA CANTERA,Zapopan",20.7547565,-103.3429312
"2345","DR. CARLOS VILLASEÑOR,CONSTITUCION,Zapopan",20.7299103,-103.3749763
"2346","CARLOS HERRERA JASSO,MESA COLORADA,Zapopan",20.7657675,-103.3350662
"2347","AV. DE LA PATRIA,VILLA UNIVERSITARIA,Zapopan",20.7111548,-103.3932392
"2348","AV. DE LA PATRIA,MIRADOR DEL SOL,Zapopan",20.6514868,-103.4223977
"2349","VOLCAN COFRE DE PEROTE,COLLI EL,Zapopan",20.645426,-103.4277882
"2350","TOMAS BALCAZAR,ALAMEDAS LAS,Zapopan",20.6357395,-103.4365167
"2351","AV. ADOLFO LOPEZ MATEOS,FRANCISCO SARABIA,Zapopan",20.6323168,-103.4153161
"2352","SAN ANTONIO,FUENTES LAS,Zapopan",20.594775,-103.439973
"2353","CARR. A SALTILLO,CARRETERA A SALTILLO,Zapopan",20.7547565,-103.3429312
"2354","VOLCAN AJUSCO,COLLI EL,Zapopan",20.6440676,-103.4294099
"2355","AV. SANTA MARGARITA,SANTA MARGARITA,Zapopan",20.7308744,-103.4131782
"2356","TESISTAN,VENTA DEL ASTILLERO LA,Zapopan",20.6719563,-103.416501
"2357","MIGUEL ANGEL,ESTANCIA LA,Zapopan",20.6744107,-103.4249769
"2358","NIQUEL,ARENALES TAPATIOS,Zapopan",20.6364805,-103.4633269
"2359","AV. DE LOS TABACHINES,TABACHINES,Zapopan",20.7658575,-103.3486663
"2360","PROL. MARIANO OTERO,MISION LA FLORESTA,Zapopan",20.6719563,-103.416501
"2361","AV. ADOLFO LOPEZ MATEOS,LOMA BONITA,Zapopan",20.6323168,-103.4153161
"2362","AV. DE LA PATRIA,LOMAS DEL SEMINARIO,Zapopan",20.6688859,-103.4243891
"2363","FRANCISCO I. MADERO,SAN JUAN DE OCOTAN,Zapopan",20.7040148,-103.4542841
"2364","AV. FEDERALISTAS,RINCONADA LAS PALMAS,Zapopan",20.7138937,-103.3994952
"2365","AV. DEL PINAR,PINAR DE LA CALMA,Zapopan",20.6207685,-103.4178802
"2366","PEDRO MORENO,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2367","COBRE,ARENALES TAPATIOS,Zapopan",20.6376496,-103.4683703
"2368","PASEO DE LA PRIMAVERA,ARENALES TAPATIOS,Zapopan",20.634243,-103.447296
"2369","DAVID H. LAWRENCE,JARDINES UNIVERSIDAD,Zapopan",20.6895873,-103.4233166
"2370","AV. GUADALUPE,CHAPALITA,Zapopan",20.6648261,-103.4103617
"2371","AV. DE LOS CEREZOS,TUZANIA LA,Zapopan",20.7350234,-103.4116676
"2372","GIRASOLES,LOMAS DE TABACHINES,Zapopan",20.7474978,-103.3576152
"2373","LEY IGLESIAS,QUINTA DEL FEDERALISMO,Zapopan",20.7431564,-103.3474274
"2374","OCCIDENTAL,ATEMAJAC DEL VALLE,Zapopan",20.7226521,-103.3537095
"2375","AV. GUADALUPE,RESIDENCIAL PLAZA GUADALUPE,Zapopan",20.68803,-103.420071
"2376","AV. GUADALUPE,RESIDENCIAL PLAZA GUADALUPE,Zapopan",20.68803,-103.420071
"2377","VASCO DE QUIROGA,ARROYO HONDO,Zapopan",20.7402041,-103.3469486
"2378","AV. DE LA PATRIA,CONJUNTO RITZ,Zapopan",20.6719563,-103.416501
"2379","VALLE DE MEXICO,MISION DEL VALLE,Zapopan",20.7450617,-103.4275955
"2380","COLON,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2381","PASEO DE LA PRIMAVERA,ARENALES TAPATIOS,Zapopan",20.634243,-103.447296
"2382","PLAYA DE HORNOS,NUEVA PRIMAVERA,Zapopan",20.6515004,-103.4292226
"2383","PASEO DE LOS FRAMBUESOS,TABACHINES,Zapopan",20.7435965,-103.3612986
"2384","AV. CUAHUTEMOC,CIUDAD DEL SOL,Zapopan",20.6615144,-103.4216672
"2385","PASEO DE LOS CASTAÑOS,TABACHINES,Zapopan",20.741106,-103.3682483
"2386","PRIV. PUERTO CHAMELA,ARENALES TAPATIOS,Zapopan",20.6367148,-103.4527584
"2387","AV. HIDALGO,CABECERA MUNICIPAL,Zapopan",25.7346335,-100.1953494
"2388","PASEO DE LOS CASTAÑOS,TABACHINES,Zapopan",20.741106,-103.3682483
"2389","GARDENIA,ANGELES DE NEXTIPAC LOS,Zapopan",20.6719563,-103.416501
"2390","CALZ. DE LAS FLORES,REAL DEL BOSQUE,Zapopan",20.6856803,-103.4460212
"2391","BRUNO TRAVEN,JARDINES UNIVERSIDAD,Zapopan",20.6888728,-103.4182987
"2392","AV. ADOLFO LOPEZ MATEOS,AGUA BLANCA SUR,Zapopan",20.6313821,-103.4158532
"2393","CARR. A SALTILLO,AUDITORIO,Zapopan",20.7304792,-103.3438233
"2394","AV. GUADALUPE,JARDINES TEPEYAC,Zapopan",20.6627503,-103.4202044
"2395","CUITLAHUAC,VILLA LA,Zapopan",20.7276844,-103.395975
"2396","AV. JUAN GIL PRECIADO,ARCOS DE ZAPOPAN,Zapopan",20.7426692,-103.4095588
"2397","PROL. MARIANO OTERO,ARBOLEDAS,Zapopan",20.6329829,-103.4273572
"2398","JOSE MARIA GIL,RESIDENCIAL PONIENTE,Zapopan",20.7278153,-103.4284396
"2399","AV. MARIANO OTERO,VALLE DE SAN NICOLAS,Zapopan",20.6284851,-103.4571451
"2400","JOSE MARIA YERMO Y PARRES,ZOQUIPAN,Zapopan",20.7187399,-103.3697537
"2401","ALVARO OBREGON,VICTOR HUGO,Zapopan",20.7244087,-103.3390865
"2402","A LAS MONTAÑAS,VALLARTA LA PATRIA,Zapopan",20.6768683,-103.4200763
"2403","AV. DEL VALLE,JARDINES DEL VALLE,Zapopan",20.7444856,-103.4310964
"2404","SANTA TERESA DE JESUS,CAMINO REAL,Zapopan",20.6696026,-103.4136951
"2405","VILLAS MITLA,VILLAS DEL IXTEPETE,Zapopan",20.6232447,-103.4438909
"2406","VALLE DE TOLUQUILLA,AGUILAS LAS,Zapopan",20.6206177,-103.4095873
"2407","AV. MARIANO OTERO,CALMA LA,Zapopan",20.6397522,-103.416858
"2408","DEPORTES,JARDINES DE LOS BELENES,Zapopan",20.7325497,-103.3334306
"2409","VOLCAN PEÑA NEVADA,COLLI EL,Zapopan",20.6719563,-103.416501
"2410","PRIV. ROCA,BALCONES DE LA CANTERA,Zapopan",20.7436284,-103.3530707
"2411","DATILES,TUZANIA LA,Zapopan",20.7344838,-103.4144071
"2412","EL MIXTON,CABECERA MUNICIPAL,Zapopan",20.7365639,-103.3700158
"2413","AV. DE LA PATRIA,PLAZA PATRIA,Zapopan",20.6923658,-103.4153081
"2414","GOMEZ FARIAS,ARROYO HONDO,Zapopan",20.7398481,-103.3488965
"2415","SANTA CECILIA,UNIDAD UAG,Zapopan",20.7243162,-103.4081704
"2416","PERIFERICO,GUADALUPE INN,Zapopan",20.6607844,-103.4484897
"2417","AV. NICOLAS COPERNICO,ARBOLEDAS,Zapopan",20.7143503,-103.4510597
"2418","AV. MANUEL AVILA CAMACHO,RESIDENCIAL PATRIA,Zapopan",20.7179111,-103.3837452
"2419","AV. TESISTAN,SAN FRANCISCO,Zapopan",20.7279159,-103.4008691
"2420","ITURBIDE,MARTINICA LA,Zapopan",20.7488705,-103.3391194
"2421","PROL. MEZQUITAN,ARROYO HONDO,Zapopan",20.7413087,-103.3494818
"2422","JOSE MARIA GIL,RESIDENCIAL PONIENTE,Zapopan",20.7278153,-103.4284396
"2423","ALCATRAZ,FLORES DEL VALLE,Zapopan",20.5818319,-103.388384
"2424","AV. CENTRAL,RESIDENCIAL PONIENTE,Zapopan",20.6729531,-103.4533883
"2425","IXTEPETE,PINAR DE LA CALMA,Zapopan",20.6274167,-103.4421537
"2426","VIRGEN,CALMA LA,Zapopan",20.6348746,-103.4153829
"2427","CARR. A COLOTLAN,AMARANTO,Zapopan",20.6719563,-103.416501
"2428","BRUNO TRAVEN,JARDINES UNIVERSIDAD,Zapopan",20.6888728,-103.4182987
"2429","AV. DE LA PATRIA,MIRADOR DEL SOL,Zapopan",20.6514868,-103.4223977
"2430","PASEO DEL BOSQUE,MESA DE LOS OCOTES,Zapopan",20.7644468,-103.3548999
"2431","GRACIANO SANCHEZ,BENITO JUAREZ,Zapopan",20.7354508,-103.3390178
"2432","DE LA HACIENDA,VIGIA EL,Zapopan",20.7310862,-103.3924098
"2433","AV. LAS TORRES,SANTA MARGARITA,Zapopan",20.663701,-103.4496983
"2434","SANTO SANTIAGO,JARDINES DE SAN IGNACIO,Zapopan",20.6711735,-103.4033479
"2435","25 DE MAYO,EJIDO COPALITA,Zapopan",20.7678507,-103.4274312
"2436","PROL. MARIANO OTERO,MISION LA FLORESTA,Zapopan",20.6719563,-103.416501
"2437","LAGO TEUCHITLAN,VALLE DE LA PROVIDENCIA,Zapopan",20.7316028,-103.3991568
"2438","AV. VALDEPEÑAS,LOMAS DE ZAPOPAN,Zapopan",20.744043,-103.3989103
"2439","SANTA BEATRIZ,JARDINES DE SAN IGNACIO,Zapopan",20.6692457,-103.4038963
"2440","PROL. AV. GUADALUPE,ARENALES TAPATIOS,Zapopan",20.6586694,-103.4375221
